file_path(string),gt_class(string),gt_box(string),pd_class(string),pd_box(string),pd_score(float),frame_idx_in_file(int)
2007_008072.jpg,,,chair,"{'x_left': 0.006367521519844349, 'y_top': 0.6339857323969328, 'x_right': 0.2441556422022673, 'y_bottom': 0.9983135257618244}",0.22745833,0
2007_008072.jpg,,,diningtable,"{'x_left': 0.18391394672613876, 'y_top': 0.5449222715013302, 'x_right': 0.7890741635960798, 'y_bottom': 1.0}",0.78037834,0
2007_008072.jpg,,,chair,"{'x_left': 0.7841126412583085, 'y_top': 0.5807811358958024, 'x_right': 0.9824896961020736, 'y_bottom': 1.0}",0.66073936,0
2007_008084.jpg,bird,"{'x_left': 0.32840236686390534, 'y_top': 0.424, 'x_right': 0.6893491124260355, 'y_bottom': 0.73}",,,,0
2007_008084.jpg,,,bird,"{'x_left': 0.34259542183921887, 'y_top': 0.40768489602309005, 'x_right': 0.6583865234187016, 'y_bottom': 0.7414318401688795}",0.43675873,0
2007_008085.jpg,bird,"{'x_left': 0.108, 'y_top': 0.6134751773049646, 'x_right': 0.2, 'y_bottom': 0.776595744680851}",,,,0
2007_008085.jpg,,,bird,"{'x_left': 0.10771643267709476, 'y_top': 0.6122729570731521, 'x_right': 0.1783132729573892, 'y_bottom': 0.7428805393756582}",0.53366065,0
2007_008085.jpg,,,bird,"{'x_left': 0.007376647530266872, 'y_top': 0.6556812828760881, 'x_right': 0.24906663290984357, 'y_bottom': 0.9867083630671869}",0.1322973,0
2007_008106.jpg,chair,"{'x_left': 0.448, 'y_top': 0.378, 'x_right': 0.7093333333333334, 'y_bottom': 0.71}",,,,0
2007_008106.jpg,chair,"{'x_left': 0.7466666666666667, 'y_top': 0.444, 'x_right': 0.9786666666666667, 'y_bottom': 0.77}",,,,0
2007_008106.jpg,pottedplant,"{'x_left': 0.768, 'y_top': 0.464, 'x_right': 0.816, 'y_bottom': 0.518}",,,,0
2007_008106.jpg,chair,"{'x_left': 0.005333333333333333, 'y_top': 0.836, 'x_right': 0.2613333333333333, 'y_bottom': 1.0}",,,,0
2007_008106.jpg,,,pottedplant,"{'x_left': 0.7678892579305631, 'y_top': 0.437911030707451, 'x_right': 0.8288371917057497, 'y_bottom': 0.5068939380347729}",0.318721,0
2007_008106.jpg,,,chair,"{'x_left': 0.43832093379589226, 'y_top': 0.3711649270585867, 'x_right': 0.7218313639576619, 'y_bottom': 0.7251170003069364}",0.8719774,0
2007_008106.jpg,,,chair,"{'x_left': 0.33720211440599884, 'y_top': 0.58348432692851, 'x_right': 0.4600339590696188, 'y_bottom': 0.7146520128093087}",0.15986064,0
2007_008106.jpg,,,chair,"{'x_left': 0.7370837350046405, 'y_top': 0.44576944837716914, 'x_right': 0.9777946567564056, 'y_bottom': 0.8246237352209825}",0.7896641,0
2007_008106.jpg,,,sofa,"{'x_left': 0.003929935712080751, 'y_top': 0.7711157911821512, 'x_right': 0.27929341818736153, 'y_bottom': 0.9949096328214498}",0.18556379,0
2007_008106.jpg,,,chair,"{'x_left': 0.005474775889745126, 'y_top': 0.7799966088434366, 'x_right': 0.36230650558150734, 'y_bottom': 1.0}",0.63766557,0
2007_008110.jpg,cat,"{'x_left': 0.24, 'y_top': 0.42, 'x_right': 0.5626666666666666, 'y_bottom': 0.576}",,,,0
2007_008110.jpg,chair,"{'x_left': 0.12266666666666666, 'y_top': 0.25, 'x_right': 0.7066666666666667, 'y_bottom': 0.768}",,,,0
2007_008110.jpg,person,"{'x_left': 0.17333333333333334, 'y_top': 0.278, 'x_right': 0.6426666666666667, 'y_bottom': 0.92}",,,,0
2007_008110.jpg,chair,"{'x_left': 0.816, 'y_top': 0.228, 'x_right': 1.0, 'y_bottom': 0.514}",,,,0
2007_008110.jpg,chair,"{'x_left': 0.784, 'y_top': 0.236, 'x_right': 0.9466666666666667, 'y_bottom': 0.5}",,,,0
2007_008110.jpg,,,chair,"{'x_left': 0.7959819486152667, 'y_top': 0.2209063411503572, 'x_right': 0.9840203977903496, 'y_bottom': 0.5076596268496146}",0.8045055,0
2007_008110.jpg,,,cat,"{'x_left': 0.26191266292448223, 'y_top': 0.4097975773202457, 'x_right': 0.5773421014856834, 'y_bottom': 0.6019012555584541}",0.14947543,0
2007_008110.jpg,,,chair,"{'x_left': 0.16239522776145204, 'y_top': 0.23516230468273164, 'x_right': 0.6800581327961042, 'y_bottom': 0.8047015385015195}",0.8081554,0
2007_008110.jpg,,,person,"{'x_left': 0.03465232447110683, 'y_top': 0.24654370879324594, 'x_right': 0.6831798373589149, 'y_bottom': 0.8978300565653122}",0.63335764,0
2007_008140.jpg,pottedplant,"{'x_left': 0.776, 'y_top': 0.21333333333333335, 'x_right': 0.97, 'y_bottom': 0.632}",,,,0
2007_008140.jpg,pottedplant,"{'x_left': 0.858, 'y_top': 0.0026666666666666666, 'x_right': 0.9, 'y_bottom': 0.10133333333333333}",,,,0
2007_008140.jpg,pottedplant,"{'x_left': 0.206, 'y_top': 0.0026666666666666666, 'x_right': 0.274, 'y_bottom': 0.11466666666666667}",,,,0
2007_008140.jpg,,,pottedplant,"{'x_left': 0.8364470712904747, 'y_top': 0.0, 'x_right': 0.9448633311395461, 'y_bottom': 0.07130466652592787}",0.3080022,0
2007_008140.jpg,,,pottedplant,"{'x_left': 0.7716420708556587, 'y_top': 0.19652599012741678, 'x_right': 0.9517149601229108, 'y_bottom': 0.6262508914206578}",0.65599096,0
2007_008140.jpg,,,chair,"{'x_left': 0.23003403596408092, 'y_top': 0.44564387465623706, 'x_right': 0.4638045878897493, 'y_bottom': 0.9010360604322873}",0.10807781,0
2007_008142.jpg,person,"{'x_left': 0.378, 'y_top': 0.21987951807228914, 'x_right': 0.506, 'y_bottom': 0.6897590361445783}",,,,0
2007_008142.jpg,horse,"{'x_left': 0.298, 'y_top': 0.35843373493975905, 'x_right': 0.65, 'y_bottom': 0.8614457831325302}",,,,0
2007_008142.jpg,,,person,"{'x_left': 0.3667471376032784, 'y_top': 0.2022169481424185, 'x_right': 0.5010565827242457, 'y_bottom': 0.68788934472891}",0.8025687,0
2007_008142.jpg,,,horse,"{'x_left': 0.30104973081485586, 'y_top': 0.35891018742946473, 'x_right': 0.6589476847277467, 'y_bottom': 0.8458593322297243}",0.9032167,0
2007_008157.jpg,person,"{'x_left': 0.794, 'y_top': 0.3242424242424242, 'x_right': 0.996, 'y_bottom': 0.990909090909091}",,,,0
2007_008157.jpg,person,"{'x_left': 0.706, 'y_top': 0.20606060606060606, 'x_right': 0.902, 'y_bottom': 0.896969696969697}",,,,0
2007_008157.jpg,person,"{'x_left': 0.522, 'y_top': 0.2636363636363636, 'x_right': 0.806, 'y_bottom': 1.0}",,,,0
2007_008157.jpg,,,person,"{'x_left': 0.6848551828494439, 'y_top': 0.2565806476815389, 'x_right': 0.7647801577678094, 'y_bottom': 0.4214495818502628}",0.15836795,0
2007_008157.jpg,,,person,"{'x_left': 0.5269870454556895, 'y_top': 0.2929605679070033, 'x_right': 0.7995946802517313, 'y_bottom': 1.0}",0.82654667,0
2007_008157.jpg,,,person,"{'x_left': 0.7638719456359974, 'y_top': 0.31491454941731234, 'x_right': 0.9671030587068888, 'y_bottom': 0.9597844553795228}",0.7129448,0
2007_008203.jpg,sofa,"{'x_left': 0.662, 'y_top': 0.39466666666666667, 'x_right': 0.852, 'y_bottom': 0.6586666666666666}",,,,0
2007_008203.jpg,sofa,"{'x_left': 0.076, 'y_top': 0.5013333333333333, 'x_right': 0.608, 'y_bottom': 0.96}",,,,0
2007_008203.jpg,,,sofa,"{'x_left': 0.6552252794389541, 'y_top': 0.41819124245643613, 'x_right': 0.8470857393581133, 'y_bottom': 0.686016147173368}",0.8345317,0
2007_008203.jpg,,,sofa,"{'x_left': 0.0813808642943547, 'y_top': 0.4708679741849349, 'x_right': 0.6094150066333093, 'y_bottom': 0.9964823070169413}",0.877282,0
2007_008203.jpg,,,chair,"{'x_left': 0.6380768485734095, 'y_top': 0.506364731901609, 'x_right': 0.8338678503472071, 'y_bottom': 0.952153695250291}",0.13980031,0
2007_008204.jpg,bottle,"{'x_left': 0.398, 'y_top': 0.660427807486631, 'x_right': 0.484, 'y_bottom': 0.9812834224598931}",,,,0
2007_008204.jpg,tvmonitor,"{'x_left': 0.628, 'y_top': 0.3048128342245989, 'x_right': 0.998, 'y_bottom': 0.8796791443850267}",,,,0
2007_008204.jpg,person,"{'x_left': 0.286, 'y_top': 0.3877005347593583, 'x_right': 0.532, 'y_bottom': 0.8983957219251337}",,,,0
2007_008204.jpg,,,pottedplant,"{'x_left': 0.0, 'y_top': 0.496163758295316, 'x_right': 0.04575751608873789, 'y_bottom': 0.6687975980877876}",0.10544119,0
2007_008204.jpg,,,person,"{'x_left': 0.290929661239569, 'y_top': 0.38850268198673543, 'x_right': 0.5105482042913254, 'y_bottom': 0.7908006614927146}",0.83894885,0
2007_008204.jpg,,,bottle,"{'x_left': 0.4018583694666624, 'y_top': 0.668960657612177, 'x_right': 0.4882473548680544, 'y_bottom': 0.9923969836079157}",0.7701453,0
2007_008211.jpg,person,"{'x_left': 0.208, 'y_top': 0.364, 'x_right': 0.752, 'y_bottom': 1.0}",,,,0
2007_008211.jpg,,,person,"{'x_left': 0.19149024841803775, 'y_top': 0.35294620734893356, 'x_right': 0.664377054916712, 'y_bottom': 1.0}",0.9031142,0
2007_008218.jpg,person,"{'x_left': 0.388, 'y_top': 0.24, 'x_right': 0.99, 'y_bottom': 1.0}",,,,0
2007_008218.jpg,person,"{'x_left': 0.248, 'y_top': 0.8906666666666667, 'x_right': 0.328, 'y_bottom': 1.0}",,,,0
2007_008218.jpg,person,"{'x_left': 0.2, 'y_top': 0.728, 'x_right': 0.278, 'y_bottom': 0.9626666666666667}",,,,0
2007_008218.jpg,,,person,"{'x_left': 0.3569972685942283, 'y_top': 0.2260901697747983, 'x_right': 0.9528133331537246, 'y_bottom': 0.9936945210087758}",0.9331929,0
2007_008218.jpg,,,person,"{'x_left': 0.9609543968856334, 'y_top': 0.4815277044122035, 'x_right': 1.0, 'y_bottom': 0.961652168907569}",0.18090107,0
2007_008218.jpg,,,person,"{'x_left': 0.010930008266407693, 'y_top': 0.6347024110133831, 'x_right': 0.2036957675476487, 'y_bottom': 0.9940007888867305}",0.5365471,0
2007_008218.jpg,,,person,"{'x_left': 0.2124275911911176, 'y_top': 0.7290707856565715, 'x_right': 0.29956439567047816, 'y_bottom': 0.9138431244022571}",0.32651597,0
2007_008218.jpg,,,person,"{'x_left': 0.1951208397938655, 'y_top': 0.9205425229535653, 'x_right': 0.34092692604798536, 'y_bottom': 0.9891309110838633}",0.14626545,0
2007_008219.jpg,person,"{'x_left': 0.604, 'y_top': 0.144, 'x_right': 0.644, 'y_bottom': 0.18666666666666668}",,,,0
2007_008219.jpg,person,"{'x_left': 0.192, 'y_top': 0.2613333333333333, 'x_right': 0.416, 'y_bottom': 0.4266666666666667}",,,,0
2007_008219.jpg,boat,"{'x_left': 0.002, 'y_top': 0.0026666666666666666, 'x_right': 0.224, 'y_bottom': 0.16533333333333333}",,,,0
2007_008219.jpg,,,boat,"{'x_left': 0.0, 'y_top': 0.014522685621908074, 'x_right': 0.23633520347796955, 'y_bottom': 0.1012428492925488}",0.32693434,0
2007_008219.jpg,,,bird,"{'x_left': 0.5946556790672816, 'y_top': 0.14480455544017828, 'x_right': 0.6693411558710612, 'y_bottom': 0.18880047955306678}",0.114002466,0
2007_008219.jpg,,,bird,"{'x_left': 0.17942386125830503, 'y_top': 0.2747191017250602, 'x_right': 0.31484957664517255, 'y_bottom': 0.4035161952946048}",0.3778277,0
2007_008219.jpg,,,bird,"{'x_left': 0.29118179427637503, 'y_top': 0.2911530908236137, 'x_right': 0.38493917927398136, 'y_bottom': 0.42706520823515376}",0.34597158,0
2007_008222.jpg,dog,"{'x_left': 0.14714714714714713, 'y_top': 0.196, 'x_right': 0.8288288288288288, 'y_bottom': 0.844}",,,,0
2007_008222.jpg,,,dog,"{'x_left': 0.15770242535334372, 'y_top': 0.16989815422892574, 'x_right': 0.8661076220163932, 'y_bottom': 0.8684150328567395}",0.9335717,0
2007_008256.jpg,person,"{'x_left': 0.36666666666666664, 'y_top': 0.12293144208037825, 'x_right': 0.5791666666666667, 'y_bottom': 0.5295508274231678}",,,,0
2007_008256.jpg,horse,"{'x_left': 0.07083333333333333, 'y_top': 0.17257683215130024, 'x_right': 0.7458333333333333, 'y_bottom': 0.9858156028368794}",,,,0
2007_008256.jpg,,,person,"{'x_left': 0.36597798234510875, 'y_top': 0.10825275406177229, 'x_right': 0.5795690963193774, 'y_bottom': 0.5405985443071218}",0.8626493,0
2007_008256.jpg,,,horse,"{'x_left': 0.1633221373998202, 'y_top': 0.1709462710545614, 'x_right': 0.7960544636726379, 'y_bottom': 0.940334846513088}",0.93411636,0
2007_008260.jpg,dog,"{'x_left': 0.188, 'y_top': 0.18933333333333333, 'x_right': 0.914, 'y_bottom': 0.68}",,,,0
2007_008260.jpg,sofa,"{'x_left': 0.006, 'y_top': 0.005333333333333333, 'x_right': 0.998, 'y_bottom': 0.9973333333333333}",,,,0
2007_008260.jpg,,,dog,"{'x_left': 0.20040398611912358, 'y_top': 0.17703334021715017, 'x_right': 0.9302899447268707, 'y_bottom': 0.7010822954346583}",0.93062675,0
2007_008307.jpg,person,"{'x_left': 0.33541666666666664, 'y_top': 0.14713896457765668, 'x_right': 0.55, 'y_bottom': 0.5340599455040872}",,,,0
2007_008307.jpg,horse,"{'x_left': 0.1625, 'y_top': 0.23160762942779292, 'x_right': 0.8583333333333333, 'y_bottom': 0.8528610354223434}",,,,0
2007_008307.jpg,,,person,"{'x_left': 0.34815032955889513, 'y_top': 0.1426027764646824, 'x_right': 0.5891519606881417, 'y_bottom': 0.5102201650769893}",0.8843351,0
2007_008307.jpg,,,horse,"{'x_left': 0.15100064120384366, 'y_top': 0.1994318619141212, 'x_right': 0.8414973072959826, 'y_bottom': 0.9238029465308556}",0.921033,0
2007_008307.jpg,,,person,"{'x_left': 0.8169425609314097, 'y_top': 0.2829485107856531, 'x_right': 1.0, 'y_bottom': 1.0}",0.2902446,0
2007_008307.jpg,,,sheep,"{'x_left': 0.0, 'y_top': 0.7240597467212723, 'x_right': 0.03693206901447131, 'y_bottom': 0.8527372365757823}",0.13428217,0
2007_008321.jpg,person,"{'x_left': 0.006006006006006006, 'y_top': 0.056, 'x_right': 0.978978978978979, 'y_bottom': 1.0}",,,,0
2007_008321.jpg,,,person,"{'x_left': 0.044941411077059235, 'y_top': 0.05012542151808741, 'x_right': 0.9145440418316768, 'y_bottom': 0.9531880740445394}",0.89774984,0
2007_008339.jpg,train,"{'x_left': 0.146, 'y_top': 0.4, 'x_right': 0.7, 'y_bottom': 0.6373333333333333}",,,,0
2007_008339.jpg,,,train,"{'x_left': 0.14428920850331967, 'y_top': 0.35702820490032433, 'x_right': 0.7172896503123871, 'y_bottom': 0.622143887317341}",0.9016499,0
2007_008374.jpg,tvmonitor,"{'x_left': 0.516, 'y_top': 0.5946666666666667, 'x_right': 0.64, 'y_bottom': 0.784}",,,,0
2007_008374.jpg,tvmonitor,"{'x_left': 0.646, 'y_top': 0.576, 'x_right': 0.806, 'y_bottom': 0.768}",,,,0
2007_008374.jpg,person,"{'x_left': 0.37, 'y_top': 0.4826666666666667, 'x_right': 0.542, 'y_bottom': 1.0}",,,,0
2007_008374.jpg,person,"{'x_left': 0.584, 'y_top': 0.5386666666666666, 'x_right': 0.738, 'y_bottom': 0.9946666666666667}",,,,0
2007_008374.jpg,,,tvmonitor,"{'x_left': 0.5333769059043664, 'y_top': 0.5797923201189591, 'x_right': 0.657869511948182, 'y_bottom': 0.7649947273405698}",0.5339132,0
2007_008374.jpg,,,tvmonitor,"{'x_left': 0.6670491547689988, 'y_top': 0.5934060722369414, 'x_right': 0.7972598131881311, 'y_bottom': 0.7657069332544619}",0.6259817,0
2007_008374.jpg,,,person,"{'x_left': 0.3604949904600015, 'y_top': 0.49315477793106666, 'x_right': 0.5180789132106762, 'y_bottom': 0.9963357127622458}",0.8680287,0
2007_008374.jpg,,,person,"{'x_left': 0.9084077784482103, 'y_top': 0.47965659835521995, 'x_right': 0.9884403086791818, 'y_bottom': 0.9632971028474662}",0.26083618,0
2007_008374.jpg,,,person,"{'x_left': 0.5660665904656053, 'y_top': 0.5919413757397578, 'x_right': 0.7376126877980738, 'y_bottom': 1.0}",0.5323329,0
2007_008374.jpg,,,chair,"{'x_left': 0.4726001049429178, 'y_top': 0.7524462031382781, 'x_right': 0.6795672932530825, 'y_bottom': 0.9906359625798005}",0.10633171,0
2007_008374.jpg,,,bottle,"{'x_left': 0.7806853787071429, 'y_top': 0.7939356238965805, 'x_right': 0.8461688667721473, 'y_bottom': 1.0}",0.36589512,0
2007_008374.jpg,,,bottle,"{'x_left': 0.8684655052244663, 'y_top': 0.8397070043924909, 'x_right': 0.9357993978440762, 'y_bottom': 0.9600467990807616}",0.10000195,0
2007_008374.jpg,,,bottle,"{'x_left': 0.056750528318606885, 'y_top': 0.905595563839949, 'x_right': 0.1344328461596599, 'y_bottom': 0.9900067311919653}",0.16673626,0
2007_008396.jpg,person,"{'x_left': 0.02, 'y_top': 0.21066666666666667, 'x_right': 0.71, 'y_bottom': 0.7626666666666667}",,,,0
2007_008396.jpg,person,"{'x_left': 0.41, 'y_top': 0.005333333333333333, 'x_right': 1.0, 'y_bottom': 0.9173333333333333}",,,,0
2007_008396.jpg,,,sofa,"{'x_left': 0.0027193851342568465, 'y_top': 0.019277029749063312, 'x_right': 1.0, 'y_bottom': 0.8407430942462041}",0.8662868,0
2007_008396.jpg,,,person,"{'x_left': 0.5847135239253136, 'y_top': 0.08050954977127223, 'x_right': 0.9998354858746437, 'y_bottom': 0.7577791746511826}",0.62556934,0
2007_008396.jpg,,,person,"{'x_left': 0.018119413042068433, 'y_top': 0.0632470321270136, 'x_right': 0.6842508270960588, 'y_bottom': 0.9185114523465816}",0.6160611,0
2007_008403.jpg,cat,"{'x_left': 0.4589178356713427, 'y_top': 0.034, 'x_right': 1.0, 'y_bottom': 0.77}",,,,0
2007_008403.jpg,,,cat,"{'x_left': 0.43388712653779066, 'y_top': 0.03833128894805915, 'x_right': 0.978471501331742, 'y_bottom': 0.8044114292350182}",0.94736576,0
2007_008407.jpg,tvmonitor,"{'x_left': 0.146, 'y_top': 0.4666666666666667, 'x_right': 0.406, 'y_bottom': 0.7493333333333333}",,,,0
2007_008407.jpg,tvmonitor,"{'x_left': 0.698, 'y_top': 0.42133333333333334, 'x_right': 0.794, 'y_bottom': 0.5813333333333334}",,,,0
2007_008407.jpg,chair,"{'x_left': 0.7, 'y_top': 0.68, 'x_right': 0.978, 'y_bottom': 1.0}",,,,0
2007_008407.jpg,chair,"{'x_left': 0.698, 'y_top': 0.56, 'x_right': 0.872, 'y_bottom': 0.8453333333333334}",,,,0
2007_008407.jpg,person,"{'x_left': 0.292, 'y_top': 0.34933333333333333, 'x_right': 0.7, 'y_bottom': 1.0}",,,,0
2007_008407.jpg,tvmonitor,"{'x_left': 0.836, 'y_top': 0.408, 'x_right': 0.868, 'y_bottom': 0.5466666666666666}",,,,0
2007_008407.jpg,chair,"{'x_left': 0.94, 'y_top': 0.5173333333333333, 'x_right': 1.0, 'y_bottom': 0.6693333333333333}",,,,0
2007_008407.jpg,,,tvmonitor,"{'x_left': 0.6924907768240343, 'y_top': 0.41492275146016705, 'x_right': 0.8004796439400086, 'y_bottom': 0.5894931457624986}",0.29727694,0
2007_008407.jpg,,,tvmonitor,"{'x_left': 0.1861867840204101, 'y_top': 0.4818065820860863, 'x_right': 0.3851022784795899, 'y_bottom': 0.7612234192516253}",0.66894615,0
2007_008407.jpg,,,person,"{'x_left': 0.30730482560474137, 'y_top': 0.34315395357241996, 'x_right': 0.7142156973198285, 'y_bottom': 0.9967695749521255}",0.8840874,0
2007_008407.jpg,,,chair,"{'x_left': 0.9275567237844834, 'y_top': 0.5295875855356456, 'x_right': 0.9897864296188722, 'y_bottom': 0.7844326813640503}",0.15068296,0
2007_008407.jpg,,,chair,"{'x_left': 0.6687137058812838, 'y_top': 0.5977946866314228, 'x_right': 0.933954781227387, 'y_bottom': 0.9816016208369915}",0.6621123,0
2007_008415.jpg,dog,"{'x_left': 0.534, 'y_top': 0.3982808022922636, 'x_right': 0.758, 'y_bottom': 0.8882521489971347}",,,,0
2007_008415.jpg,dog,"{'x_left': 0.072, 'y_top': 0.2979942693409742, 'x_right': 0.412, 'y_bottom': 0.6217765042979942}",,,,0
2007_008415.jpg,,,dog,"{'x_left': 0.028111932511513033, 'y_top': 0.3080088553489172, 'x_right': 0.4193086462250123, 'y_bottom': 0.6261424193046643}",0.90607864,0
2007_008415.jpg,,,dog,"{'x_left': 0.5396425801830796, 'y_top': 0.436902026623946, 'x_right': 0.768396342273515, 'y_bottom': 0.88974060586049}",0.8700628,0
2007_008430.jpg,person,"{'x_left': 0.162, 'y_top': 0.036036036036036036, 'x_right': 0.928, 'y_bottom': 1.0}",,,,0
2007_008430.jpg,,,person,"{'x_left': 0.128597562781664, 'y_top': 0.07533199236759774, 'x_right': 0.877996150611914, 'y_bottom': 0.9758473524698845}",0.8572789,0
2007_008446.jpg,person,"{'x_left': 0.256, 'y_top': 0.086, 'x_right': 0.7493333333333333, 'y_bottom': 0.668}",,,,0
2007_008446.jpg,person,"{'x_left': 0.2986666666666667, 'y_top': 0.41, 'x_right': 0.7653333333333333, 'y_bottom': 0.93}",,,,0
2007_008446.jpg,,,person,"{'x_left': 0.27867590421190636, 'y_top': 0.41512328271324817, 'x_right': 0.773272854060118, 'y_bottom': 0.9871415003023697}",0.94352764,0
2007_008446.jpg,,,chair,"{'x_left': 0.01609678862874324, 'y_top': 0.7449408903595118, 'x_right': 0.2285400404540392, 'y_bottom': 0.9867792316477115}",0.118978225,0
2007_008446.jpg,,,diningtable,"{'x_left': 0.06507479028078222, 'y_top': 0.7667198450825077, 'x_right': 0.9563635332536697, 'y_bottom': 1.0}",0.115891874,0
2007_008446.jpg,,,chair,"{'x_left': 0.2890677181421793, 'y_top': 0.7553081172786997, 'x_right': 0.9816827127718926, 'y_bottom': 0.9868904095805837}",0.33227283,0
2007_008468.jpg,sofa,"{'x_left': 0.159375, 'y_top': 0.5083333333333333, 'x_right': 0.5375, 'y_bottom': 0.8208333333333333}",,,,0
2007_008468.jpg,chair,"{'x_left': 0.678125, 'y_top': 0.6458333333333334, 'x_right': 0.98125, 'y_bottom': 0.9458333333333333}",,,,0
2007_008468.jpg,chair,"{'x_left': 0.759375, 'y_top': 0.5333333333333333, 'x_right': 0.915625, 'y_bottom': 0.7041666666666667}",,,,0
2007_008468.jpg,chair,"{'x_left': 0.7, 'y_top': 0.45416666666666666, 'x_right': 0.75625, 'y_bottom': 0.5791666666666667}",,,,0
2007_008468.jpg,chair,"{'x_left': 0.653125, 'y_top': 0.4375, 'x_right': 0.7125, 'y_bottom': 0.5541666666666667}",,,,0
2007_008468.jpg,pottedplant,"{'x_left': 0.46875, 'y_top': 0.35833333333333334, 'x_right': 0.571875, 'y_bottom': 0.6208333333333333}",,,,0
2007_008468.jpg,,,person,"{'x_left': 0.2724160191854605, 'y_top': 0.3495890539412315, 'x_right': 0.33012263983694407, 'y_bottom': 0.46512522651736554}",0.18822998,0
2007_008468.jpg,,,chair,"{'x_left': 0.6527048627830468, 'y_top': 0.44045541642697955, 'x_right': 0.7098153000927888, 'y_bottom': 0.5830210283309221}",0.5897565,0
2007_008468.jpg,,,diningtable,"{'x_left': 0.6825294055338089, 'y_top': 0.4456006752156294, 'x_right': 0.7611361952061837, 'y_bottom': 0.5893280134205634}",0.1585655,0
2007_008468.jpg,,,chair,"{'x_left': 0.7609207914593128, 'y_top': 0.4424366603855904, 'x_right': 0.8172456750335602, 'y_bottom': 0.5821397376569418}",0.31874445,0
2007_008468.jpg,,,sofa,"{'x_left': 0.17186230247181195, 'y_top': 0.5188512327370277, 'x_right': 0.5381724255784199, 'y_bottom': 0.802272844106234}",0.73189515,0
